AgentID,total_neighbors,VIM,VI,NVIM,NVI
1108,76,0.3157894736842105,0.35526315789473684,0.039473684210526314,0.42105263157894735
1109,35,0.3142857142857143,0.2,0.05714285714285714,0.5714285714285714
1110,58,0.3103448275862069,0.41379310344827586,0.034482758620689655,0.5172413793103449
1111,32,0.3125,0.3125,0.0625,0.375
1112,58,0.5172413793103449,0.9827586206896551,0.0,0.017241379310344827
1113,39,0.48717948717948717,0.38461538461538464,0.07692307692307693,0.28205128205128205
1114,79,0.4936708860759494,0.3670886075949367,0.0379746835443038,0.27848101265822783
1115,68,0.39705882352941174,0.39705882352941174,0.058823529411764705,0.3382352941176471
1116,85,0.32941176470588235,0.3058823529411765,0.047058823529411764,0.4588235294117647
1117,51,0.3333333333333333,0.29411764705882354,0.058823529411764705,0.45098039215686275
1118,80,0.95,0.4875,0.0,0.0375
1119,57,0.38596491228070173,0.3508771929824561,0.07017543859649122,0.42105263157894735
1120,77,0.42857142857142855,0.36363636363636365,0.03896103896103896,0.37662337662337664
1121,11,0.0,0.0,0.9090909090909091,0.09090909090909091
1122,38,0.4473684210526316,0.47368421052631576,0.0,0.47368421052631576
1123,22,0.2727272727272727,0.2727272727272727,0.22727272727272727,0.3181818181818182
1124,81,0.48148148148148145,0.25925925925925924,0.06172839506172839,0.3333333333333333
1125,72,0.3194444444444444,0.375,0.06944444444444445,0.4444444444444444
1126,111,0.36936936936936937,0.3153153153153153,0.018018018018018018,0.5225225225225225
1127,75,0.44,0.37333333333333335,0.02666666666666667,0.4
1128,23,0.30434782608695654,0.43478260869565216,0.043478260869565216,0.391304347826087
1129,78,0.38461538461538464,0.21794871794871795,0.05128205128205128,0.4358974358974359
1130,38,0.3157894736842105,0.23684210526315788,0.07894736842105263,0.39473684210526316
1131,61,0.47540983606557374,0.4918032786885246,0.01639344262295082,0.3442622950819672
1132,22,0.45454545454545453,0.36363636363636365,0.0,0.4090909090909091
1133,661,0.9969742813918305,0.0015128593040847202,0.0,0.0030257186081694403
1134,73,0.3013698630136986,0.3287671232876712,0.0136986301369863,0.5205479452054794
1135,317,0.006309148264984227,0.334384858044164,0.3312302839116719,0.3312302839116719
1136,66,0.9393939393939394,0.9242424242424242,0.0,0.06060606060606061
1137,43,0.3953488372093023,0.32558139534883723,0.046511627906976744,0.37209302325581395
1138,48,0.5,0.3125,0.020833333333333332,0.4166666666666667
1139,162,0.006172839506172839,0.006172839506172839,0.0,0.9938271604938271
1140,24,0.041666666666666664,0.0,0.0,0.9583333333333334
1141,27,0.37037037037037035,0.2222222222222222,0.07407407407407407,0.48148148148148145
1142,34,0.47058823529411764,0.2647058823529412,0.08823529411764706,0.38235294117647056
1143,11,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.36363636363636365
1144,84,0.40476190476190477,0.2619047619047619,0.08333333333333333,0.38095238095238093
1145,18,0.2222222222222222,0.3888888888888889,0.0,0.6111111111111112
1146,16,0.625,0.4375,0.0,0.25
1147,111,0.3333333333333333,0.3333333333333333,0.036036036036036036,0.5045045045045045
1148,21,0.23809523809523808,0.38095238095238093,0.047619047619047616,0.5238095238095238
1149,474,0.4978902953586498,0.002109704641350211,0.0,0.5
1150,45,0.4,0.4222222222222222,0.0,0.4
1151,12,0.5,0.16666666666666666,0.0,0.4166666666666667
1152,27,0.37037037037037035,0.18518518518518517,0.14814814814814814,0.37037037037037035
1153,91,0.31868131868131866,0.2857142857142857,0.03296703296703297,0.5164835164835165
1154,17,0.5294117647058824,0.29411764705882354,0.0,0.47058823529411764
1155,15,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.4666666666666667
1156,49,0.40816326530612246,0.42857142857142855,0.061224489795918366,0.3673469387755102
1157,59,0.4745762711864407,0.423728813559322,0.0,0.3898305084745763
1158,221,0.3257918552036199,0.6606334841628959,0.0,0.013574660633484163
1159,34,0.35294117647058826,0.35294117647058826,0.0,0.4411764705882353
1160,55,0.12727272727272726,0.8909090909090909,0.0,0.05454545454545454
1161,88,0.36363636363636365,0.3522727272727273,0.022727272727272728,0.4772727272727273
1162,22,0.2727272727272727,0.4090909090909091,0.0,0.4090909090909091
1163,37,0.35135135135135137,0.35135135135135137,0.0,0.43243243243243246
1164,97,0.3711340206185567,0.26804123711340205,0.020618556701030927,0.5051546391752577
1165,948,0.20147679324894516,0.0010548523206751054,0.0,0.7974683544303798
1166,35,0.34285714285714286,0.3142857142857143,0.02857142857142857,0.5428571428571428
1167,45,0.28888888888888886,0.28888888888888886,0.0,0.5777777777777777
1168,68,0.4117647058823529,0.45588235294117646,0.029411764705882353,0.4411764705882353
1169,36,0.5,0.3333333333333333,0.027777777777777776,0.4166666666666667
1170,52,0.3269230769230769,0.23076923076923078,0.09615384615384616,0.36538461538461536
1171,23,0.4782608695652174,0.43478260869565216,0.0,0.391304347826087
1172,95,0.4421052631578947,0.3368421052631579,0.010526315789473684,0.42105263157894735
1173,22,0.4090909090909091,0.36363636363636365,0.045454545454545456,0.4090909090909091
1174,63,0.36507936507936506,0.4444444444444444,0.031746031746031744,0.3492063492063492
1175,186,0.9516129032258065,0.010752688172043012,0.010752688172043012,0.03225806451612903
1176,19,0.3157894736842105,0.3684210526315789,0.05263157894736842,0.42105263157894735
1177,72,0.3333333333333333,0.2777777777777778,0.041666666666666664,0.4722222222222222
1178,435,0.6574712643678161,0.3310344827586207,0.0022988505747126436,0.33793103448275863
1179,55,0.38181818181818183,0.2727272727272727,0.01818181818181818,0.4909090909090909
1180,19,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.5789473684210527
1181,84,0.34523809523809523,0.34523809523809523,0.07142857142857142,0.39285714285714285
1182,31,0.41935483870967744,0.3870967741935484,0.06451612903225806,0.2903225806451613
1183,49,0.9591836734693877,0.9387755102040817,0.0,0.04081632653061224
1184,13,0.46153846153846156,0.38461538461538464,0.0,0.3076923076923077
1185,67,0.3283582089552239,0.3582089552238806,0.029850746268656716,0.47761194029850745
1186,91,0.37362637362637363,0.3076923076923077,0.054945054945054944,0.45054945054945056
1187,28,0.5714285714285714,0.21428571428571427,0.0,0.35714285714285715
1188,81,0.35802469135802467,0.3950617283950617,0.037037037037037035,0.43209876543209874
1189,343,0.0058309037900874635,0.0,0.0,0.9941690962099126
1190,21,0.38095238095238093,0.38095238095238093,0.0,0.5714285714285714
1191,15,0.4,0.13333333333333333,0.0,0.5333333333333333
1192,49,0.40816326530612246,0.2857142857142857,0.0,0.46938775510204084
1193,53,0.07547169811320754,0.07547169811320754,0.0,0.9245283018867925
1194,75,0.30666666666666664,0.18666666666666668,0.14666666666666667,0.4266666666666667
1195,45,0.9555555555555556,0.9777777777777777,0.0,0.0
1196,13,0.6153846153846154,0.38461538461538464,0.07692307692307693,0.23076923076923078
1197,101,0.36633663366336633,0.2871287128712871,0.04950495049504951,0.4752475247524752
1198,45,0.2222222222222222,0.4,0.06666666666666667,0.4666666666666667
1199,49,0.3469387755102041,0.3469387755102041,0.061224489795918366,0.42857142857142855
1200,29,0.3793103448275862,0.3793103448275862,0.0,0.4827586206896552
1201,11,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.36363636363636365
1202,10,0.5,0.0,0.1,0.4
1203,21,0.38095238095238093,0.09523809523809523,0.19047619047619047,0.3333333333333333
1204,18,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.6111111111111112
1205,63,0.30158730158730157,0.30158730158730157,0.0,0.5555555555555556
1206,82,0.3780487804878049,0.2804878048780488,0.07317073170731707,0.45121951219512196
1207,34,0.38235294117647056,0.20588235294117646,0.11764705882352941,0.4117647058823529
1208,33,0.42424242424242425,0.3939393939393939,0.06060606060606061,0.3939393939393939
1209,949,0.4994731296101159,0.24973656480505796,0.0,0.2518440463645943
1210,156,0.01282051282051282,0.01282051282051282,0.0,0.9807692307692307
1211,15,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.4
1212,44,0.3409090909090909,0.29545454545454547,0.0,0.5681818181818182
1213,74,0.3918918918918919,0.33783783783783783,0.02702702702702703,0.4594594594594595
1214,143,0.5034965034965035,0.0,0.4965034965034965,0.0
1215,38,0.42105263157894735,0.47368421052631576,0.0,0.42105263157894735
1216,17,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.29411764705882354
1217,99,0.48484848484848486,0.48484848484848486,0.0,0.030303030303030304
1218,114,0.32456140350877194,0.3157894736842105,0.03508771929824561,0.4824561403508772
1219,43,0.3953488372093023,0.23255813953488372,0.06976744186046512,0.4186046511627907
1220,87,0.39080459770114945,0.3563218390804598,0.04597701149425287,0.41379310344827586
1221,74,0.36486486486486486,0.43243243243243246,0.02702702702702703,0.40540540540540543
1222,73,0.3972602739726027,0.273972602739726,0.0547945205479452,0.4794520547945205
1223,82,0.2926829268292683,0.35365853658536583,0.04878048780487805,0.5
1224,64,0.421875,0.390625,0.03125,0.46875
1225,26,0.19230769230769232,0.15384615384615385,0.038461538461538464,0.7307692307692307
1226,9,0.1111111111111111,0.3333333333333333,0.0,0.6666666666666666
1227,71,0.352112676056338,0.36619718309859156,0.014084507042253521,0.5070422535211268
1228,75,0.41333333333333333,0.3333333333333333,0.04,0.4266666666666667
1229,12,0.16666666666666666,0.5,0.0,0.4166666666666667
1230,84,0.3333333333333333,0.23809523809523808,0.13095238095238096,0.32142857142857145
1231,33,0.9696969696969697,0.0,0.0,0.030303030303030304
1232,16,0.4375,0.125,0.0,0.5
1233,51,0.47058823529411764,0.1568627450980392,0.0196078431372549,0.45098039215686275
1234,71,0.014084507042253521,0.0,0.49295774647887325,0.49295774647887325
1235,16,0.375,0.1875,0.0,0.5625
1236,87,0.28735632183908044,0.3448275862068966,0.034482758620689655,0.5172413793103449
1237,71,0.39436619718309857,0.16901408450704225,0.11267605633802817,0.36619718309859156
1238,19,0.3157894736842105,0.3157894736842105,0.0,0.5789473684210527
1239,90,0.4222222222222222,0.45555555555555555,0.022222222222222223,0.34444444444444444
1240,242,0.48760330578512395,0.004132231404958678,0.008264462809917356,0.49586776859504134
1241,72,0.4861111111111111,0.3055555555555556,0.041666666666666664,0.3333333333333333
1242,46,0.34782608695652173,0.3695652173913043,0.021739130434782608,0.45652173913043476
1243,15,0.3333333333333333,0.3333333333333333,0.0,0.5333333333333333
1244,57,0.40350877192982454,0.2807017543859649,0.017543859649122806,0.43859649122807015
1245,30,0.5,0.3333333333333333,0.0,0.36666666666666664
1246,77,0.38961038961038963,0.3116883116883117,0.06493506493506493,0.44155844155844154
1247,24,0.5,0.16666666666666666,0.041666666666666664,0.3333333333333333
1248,18,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.5
1249,74,0.3918918918918919,0.1891891891891892,0.08108108108108109,0.3918918918918919
1250,50,0.38,0.3,0.02,0.46
1251,77,0.42857142857142855,0.2987012987012987,0.09090909090909091,0.37662337662337664
1252,89,0.30337078651685395,0.2247191011235955,0.056179775280898875,0.5393258426966292
1253,61,0.4098360655737705,0.4426229508196721,0.0,0.3770491803278688
1254,20,0.4,0.35,0.0,0.5
1255,23,0.5217391304347826,0.2608695652173913,0.08695652173913043,0.34782608695652173
1256,13,0.3076923076923077,0.23076923076923078,0.0,0.6153846153846154
1257,93,0.3763440860215054,0.13978494623655913,0.10752688172043011,0.3978494623655914
1258,59,0.4067796610169492,0.288135593220339,0.06779661016949153,0.4406779661016949
1259,201,0.014925373134328358,0.4925373134328358,0.004975124378109453,0.4975124378109453
1260,8,0.5,0.375,0.0,0.375
1261,36,0.4166666666666667,0.2777777777777778,0.027777777777777776,0.4166666666666667
1262,87,0.022988505747126436,0.011494252873563218,0.0,0.9655172413793104
1263,31,0.4838709677419355,0.25806451612903225,0.12903225806451613,0.25806451612903225
1264,54,0.46296296296296297,0.4074074074074074,0.018518518518518517,0.37037037037037035
1265,76,0.05263157894736842,0.4605263157894737,0.013157894736842105,0.47368421052631576
1266,42,0.5952380952380952,0.42857142857142855,0.047619047619047616,0.30952380952380953
1267,28,0.32142857142857145,0.14285714285714285,0.07142857142857142,0.5714285714285714
1268,20,0.55,0.15,0.15,0.3
1269,18,0.4444444444444444,0.3333333333333333,0.0,0.4444444444444444
1270,82,0.2926829268292683,0.3048780487804878,0.036585365853658534,0.5365853658536586
1271,11,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.2727272727272727
1272,94,0.43617021276595747,0.3617021276595745,0.06382978723404255,0.3617021276595745
1273,56,0.03571428571428571,0.017857142857142856,0.0,0.9642857142857143
1274,16,0.375,0.0625,0.0,0.5625
1275,15,0.5333333333333333,0.2,0.0,0.4
1276,68,0.5294117647058824,0.27941176470588236,0.10294117647058823,0.25
1277,47,0.3404255319148936,0.3191489361702128,0.0,0.5531914893617021
1278,22,0.36363636363636365,0.18181818181818182,0.045454545454545456,0.5
1279,1018,0.49901768172888017,0.24950884086444008,0.0,0.5009823182711198
1280,64,0.375,0.140625,0.109375,0.390625
1281,26,0.5,0.2692307692307692,0.07692307692307693,0.2692307692307692
1282,86,0.38372093023255816,0.43023255813953487,0.023255813953488372,0.4186046511627907
1283,644,0.6661490683229814,0.9968944099378882,0.0,0.0015527950310559005
1284,30,0.4666666666666667,0.3333333333333333,0.0,0.43333333333333335
1285,111,0.3333333333333333,0.40540540540540543,0.0,0.43243243243243246
1286,45,0.08888888888888889,0.9555555555555556,0.0,0.022222222222222223
1287,50,0.46,0.36,0.04,0.46
1288,37,0.2702702702702703,0.43243243243243246,0.02702702702702703,0.43243243243243246
1289,10,0.3,0.3,0.0,0.6
1290,32,0.21875,0.28125,0.03125,0.59375
1291,29,0.3103448275862069,0.2413793103448276,0.034482758620689655,0.5172413793103449
1292,33,0.3939393939393939,0.36363636363636365,0.030303030303030304,0.36363636363636365
1293,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.25
1294,73,0.3835616438356164,0.2054794520547945,0.0547945205479452,0.4520547945205479
1295,18,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.4444444444444444
1296,21,0.47619047619047616,0.3333333333333333,0.047619047619047616,0.3333333333333333
1297,52,0.3076923076923077,0.21153846153846154,0.019230769230769232,0.5961538461538461
1298,73,0.3835616438356164,0.3561643835616438,0.0273972602739726,0.4657534246575342
1299,89,0.38202247191011235,0.24719101123595505,0.11235955056179775,0.34831460674157305
1300,25,0.36,0.32,0.04,0.52
1301,44,0.4090909090909091,0.45454545454545453,0.045454545454545456,0.38636363636363635
1302,59,0.2542372881355932,0.2033898305084746,0.1016949152542373,0.4745762711864407
1303,175,0.3314285714285714,0.045714285714285714,0.0,0.64
1304,89,0.3258426966292135,0.3258426966292135,0.011235955056179775,0.48314606741573035
1305,7,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714
1306,231,0.9783549783549783,0.9696969696969697,0.0,0.021645021645021644
1307,82,0.4268292682926829,0.3048780487804878,0.036585365853658534,0.43902439024390244
1308,54,0.3888888888888889,0.37037037037037035,0.07407407407407407,0.48148148148148145
1309,17,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.5294117647058824
1310,77,0.37662337662337664,0.2727272727272727,0.05194805194805195,0.44155844155844154
1311,13,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.5384615384615384
1312,69,0.43478260869565216,0.391304347826087,0.014492753623188406,0.4057971014492754
1313,78,0.4358974358974359,0.23076923076923078,0.14102564102564102,0.2692307692307692
1314,658,0.00303951367781155,0.00303951367781155,0.0,0.993920972644377
1315,56,0.4642857142857143,0.25,0.017857142857142856,0.42857142857142855
1316,15,0.4,0.3333333333333333,0.06666666666666667,0.5333333333333333
1317,9,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.3333333333333333
1318,169,0.4911242603550296,0.4970414201183432,0.0,0.011834319526627219
1319,124,0.008064516129032258,0.0,0.0,0.9919354838709677
1320,19,0.3157894736842105,0.42105263157894735,0.0,0.47368421052631576
1321,42,0.35714285714285715,0.38095238095238093,0.023809523809523808,0.42857142857142855
1322,74,0.17567567567567569,0.28378378378378377,0.02702702702702703,0.6216216216216216
1323,36,0.3333333333333333,0.2222222222222222,0.0,0.5277777777777778
1324,37,0.1891891891891892,0.2972972972972973,0.02702702702702703,0.5675675675675675
1325,37,0.0,0.02702702702702703,0.0,0.972972972972973
1326,86,0.38372093023255816,0.36046511627906974,0.023255813953488372,0.43023255813953487
1327,37,0.4864864864864865,0.35135135135135137,0.0,0.40540540540540543
1328,93,0.3118279569892473,0.25806451612903225,0.11827956989247312,0.3763440860215054
1329,81,0.4074074074074074,0.3333333333333333,0.04938271604938271,0.4567901234567901
1330,36,0.2777777777777778,0.25,0.05555555555555555,0.4722222222222222
1331,48,0.3333333333333333,0.2708333333333333,0.041666666666666664,0.4791666666666667
1332,52,0.2692307692307692,0.3269230769230769,0.019230769230769232,0.5192307692307693
1333,10,0.2,0.3,0.0,0.6
1334,28,0.39285714285714285,0.25,0.03571428571428571,0.4642857142857143
1335,38,0.5789473684210527,0.5,0.05263157894736842,0.2894736842105263
1336,12,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.3333333333333333
1337,67,0.373134328358209,0.29850746268656714,0.1044776119402985,0.417910447761194
1338,64,0.03125,0.90625,0.015625,0.046875
1339,19,0.2631578947368421,0.47368421052631576,0.05263157894736842,0.3684210526315789
1340,61,0.39344262295081966,0.39344262295081966,0.01639344262295082,0.4098360655737705
1341,20,0.2,0.25,0.0,0.55
1342,93,0.4838709677419355,0.4838709677419355,0.0,0.5161290322580645
1343,18,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.6111111111111112
1344,28,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.6071428571428571
1345,34,0.47058823529411764,0.4117647058823529,0.058823529411764705,0.3235294117647059
1346,18,0.3888888888888889,0.2777777777777778,0.0,0.5555555555555556
1347,37,0.40540540540540543,0.2972972972972973,0.02702702702702703,0.40540540540540543
1348,80,0.475,0.3125,0.075,0.3125
1349,83,0.40963855421686746,0.3493975903614458,0.024096385542168676,0.3855421686746988
1350,52,0.3269230769230769,0.2692307692307692,0.1346153846153846,0.38461538461538464
1351,27,0.25925925925925924,0.37037037037037035,0.037037037037037035,0.48148148148148145
1352,88,0.3977272727272727,0.45454545454545453,0.0,0.375
1353,53,0.2641509433962264,0.33962264150943394,0.03773584905660377,0.5094339622641509
1354,85,0.4235294117647059,0.27058823529411763,0.08235294117647059,0.3176470588235294
1355,53,0.33962264150943394,0.3584905660377358,0.03773584905660377,0.49056603773584906
1356,25,0.12,0.28,0.04,0.6
1357,77,0.4805194805194805,0.4025974025974026,0.025974025974025976,0.36363636363636365
1358,47,0.425531914893617,0.40425531914893614,0.0425531914893617,0.3617021276595745
1359,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182
1360,2804,0.42867332382310985,0.2860199714693295,0.0,0.5709700427960057
1361,43,0.32558139534883723,0.37209302325581395,0.0,0.5116279069767442
1362,39,0.46153846153846156,0.41025641025641024,0.0,0.4358974358974359
1363,36,0.5555555555555556,0.3888888888888889,0.027777777777777776,0.3055555555555556
1364,12,0.25,0.3333333333333333,0.25,0.16666666666666666
1365,45,0.9111111111111111,0.9111111111111111,0.0,0.08888888888888889
1366,47,0.3829787234042553,0.23404255319148937,0.0425531914893617,0.46808510638297873
1367,92,0.31521739130434784,0.31521739130434784,0.043478260869565216,0.4891304347826087
1368,17,0.29411764705882354,0.11764705882352941,0.0,0.6470588235294118
1369,46,0.41304347826086957,0.45652173913043476,0.021739130434782608,0.43478260869565216
1370,44,0.4772727272727273,0.22727272727272727,0.06818181818181818,0.38636363636363635
1371,20,0.35,0.4,0.0,0.5
1372,54,0.2777777777777778,0.3333333333333333,0.09259259259259259,0.4074074074074074
1373,16,0.1875,0.1875,0.0,0.75
1374,70,0.42857142857142855,0.2857142857142857,0.08571428571428572,0.3142857142857143
1375,61,0.29508196721311475,0.22950819672131148,0.08196721311475409,0.47540983606557374
1376,70,0.4,0.24285714285714285,0.02857142857142857,0.42857142857142855
1377,15,0.4666666666666667,0.4,0.06666666666666667,0.3333333333333333
1378,22,0.2727272727272727,0.22727272727272727,0.09090909090909091,0.36363636363636365
1379,199,0.49246231155778897,0.49748743718592964,0.0,0.49748743718592964
1380,62,0.3870967741935484,0.27419354838709675,0.04838709677419355,0.46774193548387094
1381,29,0.41379310344827586,0.2413793103448276,0.06896551724137931,0.3103448275862069
1382,91,0.3956043956043956,0.31868131868131866,0.07692307692307693,0.38461538461538464
1383,309,0.5016181229773463,0.2621359223300971,0.0,0.4919093851132686
1384,80,0.025,0.475,0.0125,0.475
1385,12,0.5833333333333334,0.4166666666666667,0.0,0.25
1386,398,0.6633165829145728,0.9949748743718593,0.0,0.005025125628140704
1387,29,0.41379310344827586,0.3448275862068966,0.034482758620689655,0.4827586206896552
1388,57,0.3157894736842105,0.3684210526315789,0.017543859649122806,0.47368421052631576
1389,16,0.0625,0.0,0.0625,0.875
1390,84,0.40476190476190477,0.2619047619047619,0.07142857142857142,0.38095238095238093
1391,22,0.3181818181818182,0.36363636363636365,0.0,0.4090909090909091
1392,19,0.3157894736842105,0.42105263157894735,0.05263157894736842,0.3684210526315789
1393,85,0.32941176470588235,0.3411764705882353,0.03529411764705882,0.4823529411764706
1394,309,0.009708737864077669,0.49514563106796117,0.003236245954692557,0.49514563106796117
1395,76,0.32894736842105265,0.013157894736842105,0.0,0.6710526315789473
1396,539,0.6623376623376623,0.3320964749536178,0.0,0.33766233766233766
1397,66,0.07575757575757576,0.06060606060606061,0.0,0.9090909090909091
1398,31,0.45161290322580644,0.1935483870967742,0.03225806451612903,0.41935483870967744
1399,36,0.3611111111111111,0.3333333333333333,0.027777777777777776,0.5
1400,115,0.4956521739130435,0.48695652173913045,0.0,0.5043478260869565
1401,40,0.325,0.275,0.125,0.3
1402,63,0.3492063492063492,0.36507936507936506,0.031746031746031744,0.42857142857142855
1403,70,0.4142857142857143,0.2571428571428571,0.1,0.4
1404,34,0.5588235294117647,0.14705882352941177,0.029411764705882353,0.38235294117647056
1405,90,0.26666666666666666,0.3,0.03333333333333333,0.5555555555555556
1406,47,0.5106382978723404,0.3617021276595745,0.06382978723404255,0.2978723404255319
1407,20,0.4,0.2,0.0,0.55
1408,27,0.48148148148148145,0.3333333333333333,0.07407407407407407,0.4074074074074074
1409,22,0.4090909090909091,0.2727272727272727,0.0,0.45454545454545453
1410,21,0.3333333333333333,0.3333333333333333,0.0,0.5238095238095238
1411,73,0.958904109589041,0.0136986301369863,0.0136986301369863,0.0136986301369863
1412,135,0.4888888888888889,0.0,0.0,0.5111111111111111
1413,201,0.4925373134328358,0.004975124378109453,0.0,0.5024875621890548
1414,12,0.5,0.25,0.0,0.4166666666666667
1415,20,0.3,0.4,0.15,0.35
1416,31,0.3225806451612903,0.22580645161290322,0.0,0.5806451612903226
1417,93,0.3655913978494624,0.3225806451612903,0.053763440860215055,0.44086021505376344
1418,97,0.4742268041237113,0.4020618556701031,0.020618556701030927,0.38144329896907214
1419,21,0.3333333333333333,0.23809523809523808,0.09523809523809523,0.38095238095238093
1420,30,0.26666666666666666,0.43333333333333335,0.0,0.5
1421,84,0.30952380952380953,0.30952380952380953,0.05952380952380952,0.5
1422,31,0.16129032258064516,0.3225806451612903,0.0,0.5806451612903226
1423,59,0.4067796610169492,0.3559322033898305,0.06779661016949153,0.3898305084745763
1424,34,0.29411764705882354,0.2647058823529412,0.058823529411764705,0.47058823529411764
1425,136,0.014705882352941176,0.03676470588235294,0.0,0.9632352941176471
1426,169,0.48520710059171596,0.4970414201183432,0.005917159763313609,0.011834319526627219
1427,46,0.3695652173913043,0.30434782608695654,0.043478260869565216,0.45652173913043476
1428,80,0.3875,0.3375,0.0375,0.425
1429,73,0.3698630136986301,0.3424657534246575,0.0136986301369863,0.410958904109589
1430,15,0.0,0.0,0.0,1.0
1431,21,0.47619047619047616,0.2857142857142857,0.14285714285714285,0.23809523809523808
1432,25,0.0,0.0,0.04,0.96
1433,241,0.004149377593360996,0.4896265560165975,0.004149377593360996,0.5020746887966805
1434,37,0.35135135135135137,0.24324324324324326,0.05405405405405406,0.4594594594594595
1435,32,0.84375,0.0,0.03125,0.125
1436,77,0.3116883116883117,0.2727272727272727,0.05194805194805195,0.4805194805194805
1437,36,0.2222222222222222,0.3055555555555556,0.05555555555555555,0.5
1438,51,0.2549019607843137,0.27450980392156865,0.058823529411764705,0.47058823529411764
1439,135,0.4888888888888889,0.9703703703703703,0.0,0.022222222222222223
1440,89,0.34831460674157305,0.3595505617977528,0.0449438202247191,0.4943820224719101
1441,854,0.6007025761124122,0.4016393442622951,0.0,0.1990632318501171
1442,360,0.0,0.0,0.0,1.0
1443,36,0.4722222222222222,0.4444444444444444,0.0,0.3333333333333333
1444,49,0.3673469387755102,0.32653061224489793,0.02040816326530612,0.5102040816326531
1445,75,0.4266666666666667,0.30666666666666664,0.013333333333333334,0.48
1446,900,0.24888888888888888,0.24888888888888888,0.0,0.7511111111111111
1447,32,0.90625,0.0625,0.0,0.0625
1448,31,0.2903225806451613,0.12903225806451613,0.12903225806451613,0.4838709677419355
1449,14,0.35714285714285715,0.5,0.0,0.35714285714285715
1450,134,0.5,0.4925373134328358,0.0,0.5
1451,82,0.43902439024390244,0.2926829268292683,0.012195121951219513,0.43902439024390244
1452,18,0.5,0.3888888888888889,0.1111111111111111,0.2777777777777778
1453,22,0.5,0.18181818181818182,0.0,0.45454545454545453
1454,14,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.5714285714285714
1455,25,0.4,0.4,0.0,0.44
1456,57,0.43859649122807015,0.2982456140350877,0.017543859649122806,0.45614035087719296
1457,35,0.42857142857142855,0.42857142857142855,0.02857142857142857,0.3142857142857143
1458,44,0.4090909090909091,0.1590909090909091,0.13636363636363635,0.29545454545454547
1459,17,0.35294117647058826,0.35294117647058826,0.0,0.47058823529411764
1460,39,0.5128205128205128,0.38461538461538464,0.02564102564102564,0.358974358974359
1461,43,0.4418604651162791,0.23255813953488372,0.09302325581395349,0.37209302325581395
1462,7,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855
1463,31,0.2903225806451613,0.22580645161290322,0.06451612903225806,0.45161290322580644
1464,49,0.3469387755102041,0.24489795918367346,0.08163265306122448,0.42857142857142855
1465,17,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.35294117647058826
1466,16,0.375,0.375,0.0625,0.4375
1467,16,0.5,0.0625,0.1875,0.25
1468,59,0.3559322033898305,0.4576271186440678,0.03389830508474576,0.3559322033898305
1469,27,0.5555555555555556,0.37037037037037035,0.037037037037037035,0.18518518518518517
1470,48,0.375,0.1875,0.1875,0.3125
1471,85,0.2823529411764706,0.2823529411764706,0.03529411764705882,0.5411764705882353
1472,47,0.44680851063829785,0.2765957446808511,0.0425531914893617,0.3617021276595745
1473,46,0.5434782608695652,0.17391304347826086,0.10869565217391304,0.2608695652173913
1474,46,0.021739130434782608,0.0,0.0,0.9782608695652174
1475,32,0.03125,0.0,0.03125,0.9375
1476,14,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857
1477,18,0.2777777777777778,0.2222222222222222,0.0,0.5
1478,46,0.34782608695652173,0.17391304347826086,0.08695652173913043,0.4782608695652174
1479,54,0.3148148148148148,0.35185185185185186,0.07407407407407407,0.4074074074074074
1480,59,0.9322033898305084,0.0,0.01694915254237288,0.05084745762711865
1481,88,0.375,0.26136363636363635,0.056818181818181816,0.45454545454545453
1482,12,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.75
1483,63,0.3333333333333333,0.14285714285714285,0.031746031746031744,0.5555555555555556
1484,23,0.43478260869565216,0.2608695652173913,0.0,0.43478260869565216
1485,42,0.35714285714285715,0.3333333333333333,0.023809523809523808,0.4523809523809524
1486,28,0.5,0.32142857142857145,0.03571428571428571,0.32142857142857145
1487,721,0.2524271844660194,0.49791955617198336,0.0,0.49930651872399445
